split,model,k,full,top_k
162,uni2,200,0.5,0.5
162,uni2,500,0.5,0.5
162,uni2,1000,0.5,0.5
162,virchow2,20,0.5,0.5
162,virchow2,50,0.5,0.5
162,virchow2,100,0.5,0.5
162,virchow2,200,0.5,0.5
162,virchow2,500,0.5,0.5
162,virchow2,1000,0.5,0.5
163,gigapath,20,0.3333333333333333,0.16666666666666666
163,gigapath,50,0.3333333333333333,0.5
163,gigapath,100,0.3333333333333333,0.16666666666666666
163,gigapath,200,0.3333333333333333,0.16666666666666666
163,gigapath,500,0.3333333333333333,0.3333333333333333
163,gigapath,1000,0.3333333333333333,0.3333333333333333
163,uni2,20,0.16666666666666666,0.0
163,uni2,50,0.16666666666666666,0.16666666666666666
163,uni2,100,0.16666666666666666,0.16666666666666666
163,uni2,200,0.16666666666666666,0.16666666666666666
163,uni2,500,0.16666666666666666,0.16666666666666666
163,uni2,1000,0.16666666666666666,0.16666666666666666
163,virchow2,20,0.3333333333333333,0.16666666666666666
163,virchow2,50,0.3333333333333333,0.16666666666666666
163,virchow2,100,0.3333333333333333,0.16666666666666666
163,virchow2,200,0.3333333333333333,0.16666666666666666
163,virchow2,500,0.3333333333333333,0.3333333333333333
163,virchow2,1000,0.3333333333333333,0.16666666666666666
164,gigapath,20,0.8333333333333334,0.6666666666666666
164,gigapath,50,0.8333333333333334,0.5
164,gigapath,100,0.8333333333333334,0.5
164,gigapath,200,0.8333333333333334,0.5
164,gigapath,500,0.8333333333333334,0.8333333333333334
164,gigapath,1000,0.8333333333333334,0.5
164,uni2,20,0.8333333333333334,0.5
164,uni2,50,0.8333333333333334,0.8333333333333334
164,uni2,100,0.8333333333333334,0.8333333333333334
164,uni2,200,0.8333333333333334,0.8333333333333334
164,uni2,500,0.8333333333333334,0.8333333333333334
164,uni2,1000,0.8333333333333334,0.8333333333333334
164,virchow2,20,0.8333333333333334,0.5
164,virchow2,50,0.8333333333333334,0.6666666666666666
164,virchow2,100,0.8333333333333334,0.8333333333333334
164,virchow2,200,0.8333333333333334,0.8333333333333334
164,virchow2,500,0.8333333333333334,0.8333333333333334
164,virchow2,1000,0.8333333333333334,0.8333333333333334
165,gigapath,20,0.6666666666666666,0.6666666666666666
165,gigapath,50,0.6666666666666666,0.6666666666666666
165,gigapath,100,0.6666666666666666,0.6666666666666666
165,gigapath,200,0.6666666666666666,0.6666666666666666
165,gigapath,500,0.6666666666666666,0.6666666666666666
165,gigapath,1000,0.6666666666666666,0.6666666666666666
165,uni2,20,0.6666666666666666,0.6666666666666666
165,uni2,50,0.6666666666666666,0.6666666666666666
165,uni2,100,0.6666666666666666,0.6666666666666666
165,uni2,200,0.6666666666666666,0.8333333333333334
165,uni2,500,0.6666666666666666,0.6666666666666666
165,uni2,1000,0.6666666666666666,0.6666666666666666
165,virchow2,20,0.8333333333333334,0.5
165,virchow2,50,0.8333333333333334,0.8333333333333334
165,virchow2,100,0.8333333333333334,0.8333333333333334
165,virchow2,200,0.8333333333333334,0.8333333333333334
165,virchow2,500,0.8333333333333334,0.8333333333333334
165,virchow2,1000,0.8333333333333334,0.8333333333333334
166,gigapath,20,0.8333333333333334,0.6666666666666666
166,gigapath,50,0.8333333333333334,0.8333333333333334
166,gigapath,100,0.8333333333333334,0.6666666666666666
166,gigapath,200,0.8333333333333334,0.6666666666666666
166,gigapath,500,0.8333333333333334,0.6666666666666666
166,gigapath,1000,0.8333333333333334,0.8333333333333334
166,uni2,20,0.8333333333333334,0.3333333333333333
166,uni2,50,0.8333333333333334,0.8333333333333334
166,uni2,100,0.8333333333333334,0.8333333333333334
166,uni2,200,0.8333333333333334,0.8333333333333334
166,uni2,500,0.8333333333333334,0.8333333333333334
166,uni2,1000,0.8333333333333334,0.8333333333333334
166,virchow2,20,0.6666666666666666,0.6666666666666666
166,virchow2,50,0.6666666666666666,0.6666666666666666
166,virchow2,100,0.6666666666666666,0.6666666666666666
166,virchow2,200,0.6666666666666666,0.6666666666666666
166,virchow2,500,0.6666666666666666,0.6666666666666666
166,virchow2,1000,0.6666666666666666,0.6666666666666666
167,gigapath,20,0.5,0.3333333333333333
167,gigapath,50,0.5,0.3333333333333333
167,gigapath,100,0.5,0.3333333333333333
167,gigapath,200,0.5,0.6666666666666666
167,gigapath,500,0.5,0.5
167,gigapath,1000,0.5,0.5
167,uni2,20,0.6666666666666666,0.6666666666666666
167,uni2,50,0.6666666666666666,0.3333333333333333
167,uni2,100,0.6666666666666666,0.6666666666666666
167,uni2,200,0.6666666666666666,0.6666666666666666
167,uni2,500,0.6666666666666666,0.6666666666666666
167,uni2,1000,0.6666666666666666,0.6666666666666666
167,virchow2,20,0.5,0.8333333333333334
167,virchow2,50,0.5,0.16666666666666666
167,virchow2,100,0.5,0.16666666666666666
167,virchow2,200,0.5,0.16666666666666666
167,virchow2,500,0.5,0.8333333333333334
167,virchow2,1000,0.5,0.5
168,gigapath,20,0.5,0.8333333333333334
168,gigapath,50,0.5,0.5
168,gigapath,100,0.5,0.5
168,gigapath,200,0.5,0.5
168,gigapath,500,0.5,0.5
168,gigapath,1000,0.5,0.5
168,uni2,20,0.5,0.0
168,uni2,50,0.5,0.3333333333333333
168,uni2,100,0.5,0.5
168,uni2,200,0.5,0.5
168,uni2,500,0.5,0.5
168,uni2,1000,0.5,0.5
168,virchow2,20,0.16666666666666666,0.0
168,virchow2,50,0.16666666666666666,0.0
168,virchow2,100,0.16666666666666666,0.16666666666666666
168,virchow2,200,0.16666666666666666,0.0
168,virchow2,500,0.16666666666666666,0.16666666666666666
168,virchow2,1000,0.16666666666666666,0.16666666666666666
169,gigapath,20,0.3333333333333333,0.3333333333333333
169,gigapath,50,0.3333333333333333,0.5
169,gigapath,100,0.3333333333333333,0.3333333333333333
169,gigapath,200,0.3333333333333333,0.5
169,gigapath,500,0.3333333333333333,0.5
169,gigapath,1000,0.3333333333333333,0.5
169,uni2,20,0.16666666666666666,0.3333333333333333
169,uni2,50,0.16666666666666666,0.3333333333333333
169,uni2,100,0.16666666666666666,0.16666666666666666
169,uni2,200,0.16666666666666666,0.16666666666666666
169,uni2,500,0.16666666666666666,0.16666666666666666
169,uni2,1000,0.16666666666666666,0.16666666666666666
169,virchow2,20,0.0,0.16666666666666666
169,virchow2,50,0.0,0.16666666666666666
169,virchow2,100,0.0,0.16666666666666666
169,virchow2,200,0.0,0.16666666666666666
169,virchow2,500,0.0,0.16666666666666666
169,virchow2,1000,0.0,0.0
170,gigapath,20,0.6666666666666666,0.6666666666666666
170,gigapath,50,0.6666666666666666,0.3333333333333333
170,gigapath,100,0.6666666666666666,0.3333333333333333
170,gigapath,200,0.6666666666666666,0.3333333333333333
170,gigapath,500,0.6666666666666666,0.6666666666666666
170,gigapath,1000,0.6666666666666666,0.3333333333333333
170,uni2,20,0.3333333333333333,0.3333333333333333
170,uni2,50,0.3333333333333333,0.3333333333333333
170,uni2,100,0.3333333333333333,0.3333333333333333
170,uni2,200,0.3333333333333333,0.3333333333333333
170,uni2,500,0.3333333333333333,0.6666666666666666
170,uni2,1000,0.3333333333333333,0.3333333333333333
170,virchow2,20,0.3333333333333333,0.5
170,virchow2,50,0.3333333333333333,0.3333333333333333
170,virchow2,100,0.3333333333333333,0.5
170,virchow2,200,0.3333333333333333,0.5
170,virchow2,500,0.3333333333333333,0.3333333333333333
170,virchow2,1000,0.3333333333333333,0.3333333333333333
171,gigapath,20,0.0,0.0
171,gigapath,50,0.0,0.16666666666666666
171,gigapath,100,0.0,0.16666666666666666
171,gigapath,200,0.0,0.16666666666666666
171,gigapath,500,0.0,0.16666666666666666
171,gigapath,1000,0.0,0.16666666666666666
171,uni2,20,0.3333333333333333,0.16666666666666666
171,uni2,50,0.3333333333333333,0.16666666666666666
171,uni2,100,0.3333333333333333,0.16666666666666666
171,uni2,200,0.3333333333333333,0.16666666666666666
171,uni2,500,0.3333333333333333,0.3333333333333333
171,uni2,1000,0.3333333333333333,0.3333333333333333
171,virchow2,20,0.0,0.0
171,virchow2,50,0.0,0.0
171,virchow2,100,0.0,0.0
171,virchow2,200,0.0,0.0
171,virchow2,500,0.0,0.0
171,virchow2,1000,0.0,0.0
172,gigapath,20,0.3333333333333333,0.5
172,gigapath,50,0.3333333333333333,0.6666666666666666
172,gigapath,100,0.3333333333333333,0.5
172,gigapath,200,0.3333333333333333,0.3333333333333333
172,gigapath,500,0.3333333333333333,0.3333333333333333
172,gigapath,1000,0.3333333333333333,0.3333333333333333
172,uni2,20,0.3333333333333333,0.3333333333333333
172,uni2,50,0.3333333333333333,0.6666666666666666
172,uni2,100,0.3333333333333333,0.6666666666666666
172,uni2,200,0.3333333333333333,0.3333333333333333
172,uni2,500,0.3333333333333333,0.3333333333333333
172,uni2,1000,0.3333333333333333,0.3333333333333333
172,virchow2,20,0.5,0.8333333333333334
172,virchow2,50,0.5,0.8333333333333334
172,virchow2,100,0.5,0.3333333333333333
172,virchow2,200,0.5,0.5
172,virchow2,500,0.5,0.5
172,virchow2,1000,0.5,0.5
173,gigapath,20,0.5,0.5
173,gigapath,50,0.5,0.5
173,gigapath,100,0.5,0.5
173,gigapath,200,0.5,0.5
173,gigapath,500,0.5,0.5
173,gigapath,1000,0.5,0.5
173,uni2,20,0.5,0.6666666666666666
173,uni2,50,0.5,0.3333333333333333
173,uni2,100,0.5,0.5
173,uni2,200,0.5,0.5
173,uni2,500,0.5,0.5
173,uni2,1000,0.5,0.5
173,virchow2,20,0.16666666666666666,0.5
173,virchow2,50,0.16666666666666666,0.5
173,virchow2,100,0.16666666666666666,0.16666666666666666
173,virchow2,200,0.16666666666666666,0.5
173,virchow2,500,0.16666666666666666,0.5
173,virchow2,1000,0.16666666666666666,0.16666666666666666
174,gigapath,20,0.5,0.5
174,gigapath,50,0.5,0.5
174,gigapath,100,0.5,0.8333333333333334
174,gigapath,200,0.5,0.5
174,gigapath,500,0.5,0.5
174,gigapath,1000,0.5,0.5
174,uni2,20,0.8333333333333334,0.5
174,uni2,50,0.8333333333333334,1.0
174,uni2,100,0.8333333333333334,1.0
174,uni2,200,0.8333333333333334,0.8333333333333334
174,uni2,500,0.8333333333333334,0.8333333333333334
174,uni2,1000,0.8333333333333334,0.8333333333333334
174,virchow2,20,0.5,0.5
174,virchow2,50,0.5,0.5
174,virchow2,100,0.5,0.5
174,virchow2,200,0.5,0.5
174,virchow2,500,0.5,0.5
174,virchow2,1000,0.5,0.5
175,gigapath,20,0.3333333333333333,0.5
175,gigapath,50,0.3333333333333333,0.3333333333333333
175,gigapath,100,0.3333333333333333,0.3333333333333333
175,gigapath,200,0.3333333333333333,0.3333333333333333
175,gigapath,500,0.3333333333333333,0.3333333333333333
175,gigapath,1000,0.3333333333333333,0.3333333333333333
175,uni2,20,0.16666666666666666,0.3333333333333333
175,uni2,50,0.16666666666666666,0.0
175,uni2,100,0.16666666666666666,0.0
175,uni2,200,0.16666666666666666,0.16666666666666666
175,uni2,500,0.16666666666666666,0.16666666666666666
175,uni2,1000,0.16666666666666666,0.16666666666666666
175,virchow2,20,0.3333333333333333,0.0
175,virchow2,50,0.3333333333333333,0.3333333333333333
175,virchow2,100,0.3333333333333333,0.3333333333333333
175,virchow2,200,0.3333333333333333,0.5
175,virchow2,500,0.3333333333333333,0.3333333333333333
175,virchow2,1000,0.3333333333333333,0.3333333333333333
176,gigapath,20,0.5,0.6666666666666666
176,gigapath,50,0.5,1.0
176,gigapath,100,0.5,0.6666666666666666
176,gigapath,200,0.5,0.5
176,gigapath,500,0.5,0.3333333333333333
176,gigapath,1000,0.5,0.5
176,uni2,20,0.5,0.3333333333333333
176,uni2,50,0.5,0.5
176,uni2,100,0.5,0.5
176,uni2,200,0.5,0.5
176,uni2,500,0.5,0.5
176,uni2,1000,0.5,0.5
176,virchow2,20,0.3333333333333333,0.5
176,virchow2,50,0.3333333333333333,0.3333333333333333
176,virchow2,100,0.3333333333333333,0.3333333333333333
176,virchow2,200,0.3333333333333333,0.3333333333333333
176,virchow2,500,0.3333333333333333,0.3333333333333333
176,virchow2,1000,0.3333333333333333,0.3333333333333333
177,gigapath,20,0.5,0.16666666666666666
177,gigapath,50,0.5,0.5
177,gigapath,100,0.5,0.5
177,gigapath,200,0.5,0.5
177,gigapath,500,0.5,0.5
177,gigapath,1000,0.5,0.5
177,uni2,20,0.8333333333333334,0.3333333333333333
177,uni2,50,0.8333333333333334,0.8333333333333334
177,uni2,100,0.8333333333333334,0.8333333333333334
177,uni2,200,0.8333333333333334,0.8333333333333334
177,uni2,500,0.8333333333333334,0.8333333333333334
177,uni2,1000,0.8333333333333334,0.8333333333333334
177,virchow2,20,0.5,0.5
177,virchow2,50,0.5,0.5
177,virchow2,100,0.5,0.5
177,virchow2,200,0.5,0.5
177,virchow2,500,0.5,0.5
177,virchow2,1000,0.5,0.5
178,gigapath,20,0.16666666666666666,0.5
178,gigapath,50,0.16666666666666666,0.5
178,gigapath,100,0.16666666666666666,0.16666666666666666
178,gigapath,200,0.16666666666666666,0.0
178,gigapath,500,0.16666666666666666,0.0
178,gigapath,1000,0.16666666666666666,0.16666666666666666
178,uni2,20,0.3333333333333333,0.0
178,uni2,50,0.3333333333333333,0.16666666666666666
178,uni2,100,0.3333333333333333,0.5
178,uni2,200,0.3333333333333333,0.3333333333333333
178,uni2,500,0.3333333333333333,0.3333333333333333
178,uni2,1000,0.3333333333333333,0.3333333333333333
178,virchow2,20,0.16666666666666666,0.5
178,virchow2,50,0.16666666666666666,0.16666666666666666
178,virchow2,100,0.16666666666666666,0.16666666666666666
178,virchow2,200,0.16666666666666666,0.16666666666666666
178,virchow2,500,0.16666666666666666,0.16666666666666666
178,virchow2,1000,0.16666666666666666,0.16666666666666666
179,gigapath,20,0.8333333333333334,0.8333333333333334
179,gigapath,50,0.8333333333333334,0.5
179,gigapath,100,0.8333333333333334,0.8333333333333334
179,gigapath,200,0.8333333333333334,0.8333333333333334
179,gigapath,500,0.8333333333333334,0.8333333333333334
179,gigapath,1000,0.8333333333333334,0.8333333333333334
179,uni2,20,0.6666666666666666,0.3333333333333333
179,uni2,50,0.6666666666666666,0.6666666666666666
179,uni2,100,0.6666666666666666,0.8333333333333334
179,uni2,200,0.6666666666666666,0.6666666666666666
179,uni2,500,0.6666666666666666,0.6666666666666666
179,uni2,1000,0.6666666666666666,0.6666666666666666
179,virchow2,20,0.8333333333333334,0.6666666666666666
179,virchow2,50,0.8333333333333334,0.6666666666666666
179,virchow2,100,0.8333333333333334,0.8333333333333334
179,virchow2,200,0.8333333333333334,0.6666666666666666
179,virchow2,500,0.8333333333333334,0.6666666666666666
179,virchow2,1000,0.8333333333333334,0.6666666666666666
180,gigapath,20,0.3333333333333333,0.0
180,gigapath,50,0.3333333333333333,0.3333333333333333
180,gigapath,100,0.3333333333333333,0.3333333333333333
180,gigapath,200,0.3333333333333333,0.3333333333333333
180,gigapath,500,0.3333333333333333,0.3333333333333333
180,gigapath,1000,0.3333333333333333,0.3333333333333333
180,uni2,20,0.3333333333333333,0.0
180,uni2,50,0.3333333333333333,0.0
180,uni2,100,0.3333333333333333,0.3333333333333333
180,uni2,200,0.3333333333333333,0.3333333333333333
180,uni2,500,0.3333333333333333,0.3333333333333333
180,uni2,1000,0.3333333333333333,0.3333333333333333
180,virchow2,20,0.16666666666666666,0.5
180,virchow2,50,0.16666666666666666,0.8333333333333334
180,virchow2,100,0.16666666666666666,0.5
180,virchow2,200,0.16666666666666666,0.5
180,virchow2,500,0.16666666666666666,0.16666666666666666
180,virchow2,1000,0.16666666666666666,0.16666666666666666
181,gigapath,20,0.16666666666666666,0.5
181,gigapath,50,0.16666666666666666,0.0
181,gigapath,100,0.16666666666666666,0.0
181,gigapath,200,0.16666666666666666,0.0
181,gigapath,500,0.16666666666666666,0.16666666666666666
181,gigapath,1000,0.16666666666666666,0.16666666666666666
181,uni2,20,0.3333333333333333,0.5
181,uni2,50,0.3333333333333333,0.6666666666666666
181,uni2,100,0.3333333333333333,0.6666666666666666
181,uni2,200,0.3333333333333333,0.6666666666666666
181,uni2,500,0.3333333333333333,0.6666666666666666
181,uni2,1000,0.3333333333333333,0.3333333333333333
181,virchow2,20,0.16666666666666666,0.16666666666666666
181,virchow2,50,0.16666666666666666,0.3333333333333333
181,virchow2,100,0.16666666666666666,0.16666666666666666
181,virchow2,200,0.16666666666666666,0.16666666666666666
181,virchow2,500,0.16666666666666666,0.16666666666666666
181,virchow2,1000,0.16666666666666666,0.16666666666666666
182,gigapath,20,0.16666666666666666,0.5
182,gigapath,50,0.16666666666666666,0.16666666666666666
182,gigapath,100,0.16666666666666666,0.5
182,gigapath,200,0.16666666666666666,0.16666666666666666
182,gigapath,500,0.16666666666666666,0.16666666666666666
182,gigapath,1000,0.16666666666666666,0.16666666666666666
182,uni2,20,0.5,0.5
182,uni2,50,0.5,0.5
182,uni2,100,0.5,0.5
182,uni2,200,0.5,0.5
182,uni2,500,0.5,0.5
182,uni2,1000,0.5,0.5
182,virchow2,20,0.16666666666666666,0.16666666666666666
182,virchow2,50,0.16666666666666666,0.16666666666666666
182,virchow2,100,0.16666666666666666,0.16666666666666666
182,virchow2,200,0.16666666666666666,0.16666666666666666
182,virchow2,500,0.16666666666666666,0.16666666666666666
182,virchow2,1000,0.16666666666666666,0.16666666666666666
183,gigapath,20,0.3333333333333333,0.3333333333333333
183,gigapath,50,0.3333333333333333,0.3333333333333333
183,gigapath,100,0.3333333333333333,0.3333333333333333
183,gigapath,200,0.3333333333333333,0.3333333333333333
183,gigapath,500,0.3333333333333333,0.3333333333333333
183,gigapath,1000,0.3333333333333333,0.3333333333333333
183,uni2,20,0.3333333333333333,0.16666666666666666
183,uni2,50,0.3333333333333333,0.5
183,uni2,100,0.3333333333333333,0.3333333333333333
183,uni2,200,0.3333333333333333,0.3333333333333333
183,uni2,500,0.3333333333333333,0.3333333333333333
183,uni2,1000,0.3333333333333333,0.3333333333333333
183,virchow2,20,0.0,0.16666666666666666
183,virchow2,50,0.0,0.0
183,virchow2,100,0.0,0.16666666666666666
183,virchow2,200,0.0,0.0
183,virchow2,500,0.0,0.0
183,virchow2,1000,0.0,0.0
184,gigapath,20,0.8333333333333334,0.8333333333333334
184,gigapath,50,0.8333333333333334,0.8333333333333334
184,gigapath,100,0.8333333333333334,0.8333333333333334
184,gigapath,200,0.8333333333333334,0.8333333333333334
184,gigapath,500,0.8333333333333334,0.8333333333333334
184,gigapath,1000,0.8333333333333334,0.8333333333333334
184,uni2,20,0.8333333333333334,0.6666666666666666
184,uni2,50,0.8333333333333334,0.6666666666666666
184,uni2,100,0.8333333333333334,0.8333333333333334
184,uni2,200,0.8333333333333334,0.8333333333333334
184,uni2,500,0.8333333333333334,0.8333333333333334
184,uni2,1000,0.8333333333333334,0.8333333333333334
184,virchow2,20,0.8333333333333334,0.6666666666666666
184,virchow2,50,0.8333333333333334,0.8333333333333334
184,virchow2,100,0.8333333333333334,0.8333333333333334
184,virchow2,200,0.8333333333333334,0.8333333333333334
184,virchow2,500,0.8333333333333334,0.8333333333333334
184,virchow2,1000,0.8333333333333334,0.8333333333333334
185,gigapath,20,0.8333333333333334,0.6666666666666666
185,gigapath,50,0.8333333333333334,0.5
185,gigapath,100,0.8333333333333334,0.5
185,gigapath,200,0.8333333333333334,0.3333333333333333
185,gigapath,500,0.8333333333333334,0.8333333333333334
185,gigapath,1000,0.8333333333333334,0.8333333333333334
185,uni2,20,0.5,0.16666666666666666
185,uni2,50,0.5,0.5
185,uni2,100,0.5,0.8333333333333334
185,uni2,200,0.5,0.8333333333333334
185,uni2,500,0.5,0.8333333333333334
185,uni2,1000,0.5,0.8333333333333334
185,virchow2,20,0.6666666666666666,0.5
185,virchow2,50,0.6666666666666666,0.6666666666666666
185,virchow2,100,0.6666666666666666,0.6666666666666666
185,virchow2,200,0.6666666666666666,0.6666666666666666
185,virchow2,500,0.6666666666666666,0.6666666666666666
185,virchow2,1000,0.6666666666666666,0.6666666666666666
186,gigapath,20,0.5,0.6666666666666666
186,gigapath,50,0.5,0.6666666666666666
186,gigapath,100,0.5,0.5
186,gigapath,200,0.5,0.5
186,gigapath,500,0.5,0.5
186,gigapath,1000,0.5,0.5
186,uni2,20,0.5,0.5
186,uni2,50,0.5,0.5
186,uni2,100,0.5,0.5
186,uni2,200,0.5,0.5
186,uni2,500,0.5,0.5
186,uni2,1000,0.5,0.5
186,virchow2,20,0.5,0.5
186,virchow2,50,0.5,0.3333333333333333
186,virchow2,100,0.5,0.3333333333333333
186,virchow2,200,0.5,0.3333333333333333
186,virchow2,500,0.5,0.3333333333333333
186,virchow2,1000,0.5,0.5
187,gigapath,20,0.5,0.16666666666666666
187,gigapath,50,0.5,0.16666666666666666
187,gigapath,100,0.5,0.5
187,gigapath,200,0.5,0.5
187,gigapath,500,0.5,0.5
187,gigapath,1000,0.5,0.5
187,uni2,20,0.5,0.5
187,uni2,50,0.5,0.8333333333333334
187,uni2,100,0.5,0.8333333333333334
187,uni2,200,0.5,0.8333333333333334
187,uni2,500,0.5,0.5
187,uni2,1000,0.5,0.5
187,virchow2,20,0.16666666666666666,0.16666666666666666
187,virchow2,50,0.16666666666666666,0.16666666666666666
187,virchow2,100,0.16666666666666666,0.5
